# Version = 1.0.1, Revision date = 13-Dec-2019
# Position of each body read from file SunEarthMars.txt, at each time step.
# Mars_x	Mars_y	Mars_z	Sun_x	Sun_y	Sun_z	Earth_x	Earth_y	Earth_z	
2.2797e+11	3.1194e+09	0.0000e+00	1.5637e+02	-1.1706e+04	0.0000e+00	1.4955e+11	3.8602e+09	0.0000e+00	
2.2796e+11	3.2060e+09	0.0000e+00	1.6517e+02	-1.2031e+04	0.0000e+00	1.4955e+11	3.9674e+09	0.0000e+00	
2.2796e+11	3.2927e+09	0.0000e+00	1.7422e+02	-1.2356e+04	0.0000e+00	1.4954e+11	4.0746e+09	0.0000e+00	
2.2796e+11	3.3793e+09	0.0000e+00	1.8351e+02	-1.2681e+04	0.0000e+00	1.4954e+11	4.1818e+09	0.0000e+00	
2.2796e+11	3.4659e+09	0.0000e+00	1.9304e+02	-1.3006e+04	0.0000e+00	1.4954e+11	4.2890e+09	0.0000e+00	
2.2796e+11	3.5526e+09	0.0000e+00	2.0281e+02	-1.3331e+04	0.0000e+00	1.4954e+11	4.3962e+09	0.0000e+00	
2.2796e+11	3.6392e+09	0.0000e+00	2.1283e+02	-1.3656e+04	0.0000e+00	1.4953e+11	4.5034e+09	0.0000e+00	
2.2796e+11	3.7259e+09	0.0000e+00	2.2308e+02	-1.3981e+04	0.0000e+00	1.4953e+11	4.6106e+09	0.0000e+00	
2.2795e+11	3.8125e+09	0.0000e+00	2.3358e+02	-1.4307e+04	0.0000e+00	1.4953e+11	4.7178e+09	0.0000e+00	
2.2795e+11	3.8991e+09	0.0000e+00	2.4431e+02	-1.4632e+04	0.0000e+00	1.4952e+11	4.8250e+09	0.0000e+00	
2.2795e+11	3.9858e+09	0.0000e+00	2.5529e+02	-1.4957e+04	0.0000e+00	1.4952e+11	4.9322e+09	0.0000e+00	
2.2795e+11	4.0724e+09	0.0000e+00	2.6651e+02	-1.5282e+04	0.0000e+00	1.4952e+11	5.0393e+09	0.0000e+00	
2.2795e+11	4.1591e+09	0.0000e+00	2.7797e+02	-1.5607e+04	0.0000e+00	1.4951e+11	5.1465e+09	0.0000e+00	
2.2795e+11	4.2457e+09	0.0000e+00	2.8967e+02	-1.5932e+04	0.0000e+00	1.4951e+11	5.2537e+09	0.0000e+00	
2.2795e+11	4.3323e+09	0.0000e+00	3.0162e+02	-1.6257e+04	0.0000e+00	1.4950e+11	5.3609e+09	0.0000e+00	
2.2794e+11	4.4190e+09	0.0000e+00	3.1380e+02	-1.6582e+04	0.0000e+00	1.4950e+11	5.4680e+09	0.0000e+00	
2.2794e+11	4.5056e+09	0.0000e+00	3.2623e+02	-1.6907e+04	0.0000e+00	1.4950e+11	5.5752e+09	0.0000e+00	
2.2794e+11	4.5922e+09	0.0000e+00	3.3889e+02	-1.7232e+04	0.0000e+00	1.4949e+11	5.6824e+09	0.0000e+00	
2.2794e+11	4.6789e+09	0.0000e+00	3.5180e+02	-1.7556e+04	0.0000e+00	1.4949e+11	5.7895e+09	0.0000e+00	
2.2794e+11	4.7655e+09	0.0000e+00	3.6495e+02	-1.7881e+04	0.0000e+00	1.4948e+11	5.8967e+09	0.0000e+00	
2.2794e+11	4.8521e+09	0.0000e+00	3.7834e+02	-1.8206e+04	0.0000e+00	1.4948e+11	6.0039e+09	0.0000e+00	
2.2793e+11	4.9388e+09	0.0000e+00	3.9197e+02	-1.8531e+04	0.0000e+00	1.4948e+11	6.1110e+09	0.0000e+00	
2.2793e+11	5.0254e+09	0.0000e+00	4.0584e+02	-1.8856e+04	0.0000e+00	1.4947e+11	6.2182e+09	0.0000e+00	
2.2793e+11	5.1120e+09	0.0000e+00	4.1995e+02	-1.9181e+04	0.0000e+00	1.4947e+11	6.3253e+09	0.0000e+00	
2.2793e+11	5.1987e+09	0.0000e+00	4.3431e+02	-1.9506e+04	0.0000e+00	1.4946e+11	6.4324e+09	0.0000e+00	
2.2793e+11	5.2853e+09	0.0000e+00	4.4890e+02	-1.9831e+04	0.0000e+00	1.4946e+11	6.5396e+09	0.0000e+00	
2.2792e+11	5.3719e+09	0.0000e+00	4.6374e+02	-2.0156e+04	0.0000e+00	1.4945e+11	6.6467e+09	0.0000e+00	
2.2792e+11	5.4586e+09	0.0000e+00	4.7882e+02	-2.0481e+04	0.0000e+00	1.4945e+11	6.7539e+09	0.0000e+00	
2.2792e+11	5.5452e+09	0.0000e+00	4.9414e+02	-2.0806e+04	0.0000e+00	1.4944e+11	6.8610e+09	0.0000e+00	
2.2792e+11	5.6318e+09	0.0000e+00	5.0970e+02	-2.1130e+04	0.0000e+00	1.4944e+11	6.9681e+09	0.0000e+00	
2.2791e+11	5.7184e+09	0.0000e+00	5.2550e+02	-2.1455e+04	0.0000e+00	1.4943e+11	7.0752e+09	0.0000e+00	
2.2791e+11	5.8051e+09	0.0000e+00	5.4154e+02	-2.1780e+04	0.0000e+00	1.4943e+11	7.1823e+09	0.0000e+00	
2.2791e+11	5.8917e+09	0.0000e+00	5.5782e+02	-2.2105e+04	0.0000e+00	1.4942e+11	7.2895e+09	0.0000e+00	
2.2791e+11	5.9783e+09	0.0000e+00	5.7434e+02	-2.2430e+04	0.0000e+00	1.4942e+11	7.3966e+09	0.0000e+00	
2.2791e+11	6.0649e+09	0.0000e+00	5.9111e+02	-2.2754e+04	0.0000e+00	1.4941e+11	7.5037e+09	0.0000e+00	
2.2790e+11	6.1515e+09	0.0000e+00	6.0812e+02	-2.3079e+04	0.0000e+00	1.4941e+11	7.6108e+09	0.0000e+00	
2.2790e+11	6.2382e+09	0.0000e+00	6.2536e+02	-2.3404e+04	0.0000e+00	1.4940e+11	7.7179e+09	0.0000e+00	
2.2790e+11	6.3248e+09	0.0000e+00	6.4285e+02	-2.3729e+04	0.0000e+00	1.4940e+11	7.8250e+09	0.0000e+00	
2.2790e+11	6.4114e+09	0.0000e+00	6.6058e+02	-2.4054e+04	0.0000e+00	1.4939e+11	7.9321e+09	0.0000e+00	
2.2789e+11	6.4980e+09	0.0000e+00	6.7855e+02	-2.4378e+04	0.0000e+00	1.4938e+11	8.0392e+09	0.0000e+00	
2.2789e+11	6.5846e+09	0.0000e+00	6.9676e+02	-2.4703e+04	0.0000e+00	1.4938e+11	8.1462e+09	0.0000e+00	
2.2789e+11	6.6712e+09	0.0000e+00	7.1521e+02	-2.5028e+04	0.0000e+00	1.4937e+11	8.2533e+09	0.0000e+00	
2.2789e+11	6.7579e+09	0.0000e+00	7.3390e+02	-2.5352e+04	0.0000e+00	1.4937e+11	8.3604e+09	0.0000e+00	
2.2788e+11	6.8445e+09	0.0000e+00	7.5284e+02	-2.5677e+04	0.0000e+00	1.4936e+11	8.4675e+09	0.0000e+00	
2.2788e+11	6.9311e+09	0.0000e+00	7.7201e+02	-2.6002e+04	0.0000e+00	1.4935e+11	8.5745e+09	0.0000e+00	
2.2788e+11	7.0177e+09	0.0000e+00	7.9143e+02	-2.6326e+04	0.0000e+00	1.4935e+11	8.6816e+09	0.0000e+00	
2.2788e+11	7.1043e+09	0.0000e+00	8.1109e+02	-2.6651e+04	0.0000e+00	1.4934e+11	8.7887e+09	0.0000e+00	
2.2787e+11	7.1909e+09	0.0000e+00	8.3098e+02	-2.6976e+04	0.0000e+00	1.4934e+11	8.8957e+09	0.0000e+00	
2.2787e+11	7.2775e+09	0.0000e+00	8.5112e+02	-2.7300e+04	0.0000e+00	1.4933e+11	9.0028e+09	0.0000e+00	
2.2787e+11	7.3641e+09	0.0000e+00	8.7150e+02	-2.7625e+04	0.0000e+00	1.4932e+11	9.1098e+09	0.0000e+00	
2.2786e+11	7.4507e+09	0.0000e+00	8.9212e+02	-2.7949e+04	0.0000e+00	1.4932e+11	9.2168e+09	0.0000e+00	
2.2786e+11	7.5373e+09	0.0000e+00	9.1298e+02	-2.8274e+04	0.0000e+00	1.4931e+11	9.3239e+09	0.0000e+00	
2.2786e+11	7.6239e+09	0.0000e+00	9.3408e+02	-2.8599e+04	0.0000e+00	1.4930e+11	9.4309e+09	0.0000e+00	
2.2786e+11	7.7106e+09	0.0000e+00	9.5543e+02	-2.8923e+04	0.0000e+00	1.4930e+11	9.5379e+09	0.0000e+00	
2.2785e+11	7.7972e+09	0.0000e+00	9.7701e+02	-2.9248e+04	0.0000e+00	1.4929e+11	9.6449e+09	0.0000e+00	
2.2785e+11	7.8838e+09	0.0000e+00	9.9883e+02	-2.9572e+04	0.0000e+00	1.4928e+11	9.7520e+09	0.0000e+00	
2.2785e+11	7.9704e+09	0.0000e+00	1.0209e+03	-2.9897e+04	0.0000e+00	1.4928e+11	9.8590e+09	0.0000e+00	
2.2784e+11	8.0570e+09	0.0000e+00	1.0432e+03	-3.0221e+04	0.0000e+00	1.4927e+11	9.9660e+09	0.0000e+00	
2.2784e+11	8.1435e+09	0.0000e+00	1.0658e+03	-3.0546e+04	0.0000e+00	1.4926e+11	1.0073e+10	0.0000e+00	
2.2784e+11	8.2301e+09	0.0000e+00	1.0885e+03	-3.0870e+04	0.0000e+00	1.4925e+11	1.0180e+10	0.0000e+00	
2.2783e+11	8.3167e+09	0.0000e+00	1.1116e+03	-3.1194e+04	0.0000e+00	1.4925e+11	1.0287e+10	0.0000e+00	
2.2783e+11	8.4033e+09	0.0000e+00	1.1348e+03	-3.1519e+04	0.0000e+00	1.4924e+11	1.0394e+10	0.0000e+00	
2.2783e+11	8.4899e+09	0.0000e+00	1.1583e+03	-3.1843e+04	0.0000e+00	1.4923e+11	1.0501e+10	0.0000e+00	
2.2782e+11	8.5765e+09	0.0000e+00	1.1821e+03	-3.2168e+04	0.0000e+00	1.4922e+11	1.0608e+10	0.0000e+00	
2.2782e+11	8.6631e+09	0.0000e+00	1.2061e+03	-3.2492e+04	0.0000e+00	1.4922e+11	1.0715e+10	0.0000e+00	
2.2782e+11	8.7497e+09	0.0000e+00	1.2303e+03	-3.2816e+04	0.0000e+00	1.4921e+11	1.0822e+10	0.0000e+00	
2.2781e+11	8.8363e+09	0.0000e+00	1.2548e+03	-3.3141e+04	0.0000e+00	1.4920e+11	1.0929e+10	0.0000e+00	
2.2781e+11	8.9229e+09	0.0000e+00	1.2795e+03	-3.3465e+04	0.0000e+00	1.4919e+11	1.1036e+10	0.0000e+00	
2.2781e+11	9.0095e+09	0.0000e+00	1.3045e+03	-3.3789e+04	0.0000e+00	1.4918e+11	1.1143e+10	0.0000e+00	
2.2780e+11	9.0960e+09	0.0000e+00	1.3297e+03	-3.4114e+04	0.0000e+00	1.4918e+11	1.1250e+10	0.0000e+00	
2.2780e+11	9.1826e+09	0.0000e+00	1.3551e+03	-3.4438e+04	0.0000e+00	1.4917e+11	1.1357e+10	0.0000e+00	
2.2780e+11	9.2692e+09	0.0000e+00	1.3808e+03	-3.4762e+04	0.0000e+00	1.4916e+11	1.1463e+10	0.0000e+00	
2.2779e+11	9.3558e+09	0.0000e+00	1.4067e+03	-3.5086e+04	0.0000e+00	1.4915e+11	1.1570e+10	0.0000e+00	
2.2779e+11	9.4424e+09	0.0000e+00	1.4328e+03	-3.5411e+04	0.0000e+00	1.4914e+11	1.1677e+10	0.0000e+00	
2.2779e+11	9.5289e+09	0.0000e+00	1.4592e+03	-3.5735e+04	0.0000e+00	1.4914e+11	1.1784e+10	0.0000e+00	
2.2778e+11	9.6155e+09	0.0000e+00	1.4859e+03	-3.6059e+04	0.0000e+00	1.4913e+11	1.1891e+10	0.0000e+00	
2.2778e+11	9.7021e+09	0.0000e+00	1.5128e+03	-3.6383e+04	0.0000e+00	1.4912e+11	1.1998e+10	0.0000e+00	
2.2778e+11	9.7887e+09	0.0000e+00	1.5399e+03	-3.6707e+04	0.0000e+00	1.4911e+11	1.2105e+10	0.0000e+00	
2.2777e+11	9.8752e+09	0.0000e+00	1.5672e+03	-3.7031e+04	0.0000e+00	1.4910e+11	1.2212e+10	0.0000e+00	
2.2777e+11	9.9618e+09	0.0000e+00	1.5948e+03	-3.7355e+04	0.0000e+00	1.4909e+11	1.2319e+10	0.0000e+00	
2.2776e+11	1.0048e+10	0.0000e+00	1.6227e+03	-3.7679e+04	0.0000e+00	1.4908e+11	1.2426e+10	0.0000e+00	
2.2776e+11	1.0135e+10	0.0000e+00	1.6508e+03	-3.8003e+04	0.0000e+00	1.4907e+11	1.2532e+10	0.0000e+00	
2.2776e+11	1.0221e+10	0.0000e+00	1.6791e+03	-3.8328e+04	0.0000e+00	1.4907e+11	1.2639e+10	0.0000e+00	
2.2775e+11	1.0308e+10	0.0000e+00	1.7076e+03	-3.8652e+04	0.0000e+00	1.4906e+11	1.2746e+10	0.0000e+00	
2.2775e+11	1.0395e+10	0.0000e+00	1.7365e+03	-3.8976e+04	0.0000e+00	1.4905e+11	1.2853e+10	0.0000e+00	
2.2774e+11	1.0481e+10	0.0000e+00	1.7655e+03	-3.9299e+04	0.0000e+00	1.4904e+11	1.2960e+10	0.0000e+00	
2.2774e+11	1.0568e+10	0.0000e+00	1.7948e+03	-3.9623e+04	0.0000e+00	1.4903e+11	1.3067e+10	0.0000e+00	
2.2774e+11	1.0654e+10	0.0000e+00	1.8243e+03	-3.9947e+04	0.0000e+00	1.4902e+11	1.3174e+10	0.0000e+00	
2.2773e+11	1.0741e+10	0.0000e+00	1.8541e+03	-4.0271e+04	0.0000e+00	1.4901e+11	1.3280e+10	0.0000e+00	
2.2773e+11	1.0827e+10	0.0000e+00	1.8841e+03	-4.0595e+04	0.0000e+00	1.4900e+11	1.3387e+10	0.0000e+00	
2.2772e+11	1.0914e+10	0.0000e+00	1.9143e+03	-4.0919e+04	0.0000e+00	1.4899e+11	1.3494e+10	0.0000e+00	
2.2772e+11	1.1001e+10	0.0000e+00	1.9448e+03	-4.1243e+04	0.0000e+00	1.4898e+11	1.3601e+10	0.0000e+00	
2.2772e+11	1.1087e+10	0.0000e+00	1.9755e+03	-4.1567e+04	0.0000e+00	1.4897e+11	1.3708e+10	0.0000e+00	
2.2771e+11	1.1174e+10	0.0000e+00	2.0065e+03	-4.1891e+04	0.0000e+00	1.4896e+11	1.3814e+10	0.0000e+00	
2.2771e+11	1.1260e+10	0.0000e+00	2.0377e+03	-4.2214e+04	0.0000e+00	1.4895e+11	1.3921e+10	0.0000e+00	
2.2770e+11	1.1347e+10	0.0000e+00	2.0692e+03	-4.2538e+04	0.0000e+00	1.4894e+11	1.4028e+10	0.0000e+00	
2.2770e+11	1.1433e+10	0.0000e+00	2.1008e+03	-4.2862e+04	0.0000e+00	1.4893e+11	1.4135e+10	0.0000e+00	
2.2769e+11	1.1520e+10	0.0000e+00	2.1328e+03	-4.3186e+04	0.0000e+00	1.4892e+11	1.4241e+10	0.0000e+00	
2.2769e+11	1.1606e+10	0.0000e+00	2.1649e+03	-4.3509e+04	0.0000e+00	1.4891e+11	1.4348e+10	0.0000e+00	
2.2769e+11	1.1693e+10	0.0000e+00	2.1973e+03	-4.3833e+04	0.0000e+00	1.4890e+11	1.4455e+10	0.0000e+00	
2.2768e+11	1.1779e+10	0.0000e+00	2.2300e+03	-4.4157e+04	0.0000e+00	1.4889e+11	1.4562e+10	0.0000e+00	
2.2768e+11	1.1866e+10	0.0000e+00	2.2629e+03	-4.4480e+04	0.0000e+00	1.4888e+11	1.4668e+10	0.0000e+00	
2.2767e+11	1.1952e+10	0.0000e+00	2.2960e+03	-4.4804e+04	0.0000e+00	1.4887e+11	1.4775e+10	0.0000e+00	
2.2767e+11	1.2039e+10	0.0000e+00	2.3294e+03	-4.5127e+04	0.0000e+00	1.4886e+11	1.4882e+10	0.0000e+00	
2.2766e+11	1.2126e+10	0.0000e+00	2.3630e+03	-4.5451e+04	0.0000e+00	1.4885e+11	1.4988e+10	0.0000e+00	
2.2766e+11	1.2212e+10	0.0000e+00	2.3968e+03	-4.5774e+04	0.0000e+00	1.4884e+11	1.5095e+10	0.0000e+00	
2.2765e+11	1.2299e+10	0.0000e+00	2.4309e+03	-4.6098e+04	0.0000e+00	1.4883e+11	1.5202e+10	0.0000e+00	
2.2765e+11	1.2385e+10	0.0000e+00	2.4653e+03	-4.6421e+04	0.0000e+00	1.4882e+11	1.5309e+10	0.0000e+00	
2.2764e+11	1.2472e+10	0.0000e+00	2.4998e+03	-4.6745e+04	0.0000e+00	1.4880e+11	1.5415e+10	0.0000e+00	
2.2764e+11	1.2558e+10	0.0000e+00	2.5346e+03	-4.7068e+04	0.0000e+00	1.4879e+11	1.5522e+10	0.0000e+00	
2.2763e+11	1.2645e+10	0.0000e+00	2.5697e+03	-4.7392e+04	0.0000e+00	1.4878e+11	1.5629e+10	0.0000e+00	
2.2763e+11	1.2731e+10	0.0000e+00	2.6050e+03	-4.7715e+04	0.0000e+00	1.4877e+11	1.5735e+10	0.0000e+00	
2.2762e+11	1.2818e+10	0.0000e+00	2.6405e+03	-4.8038e+04	0.0000e+00	1.4876e+11	1.5842e+10	0.0000e+00	
2.2762e+11	1.2904e+10	0.0000e+00	2.6763e+03	-4.8362e+04	0.0000e+00	1.4875e+11	1.5948e+10	0.0000e+00	
2.2762e+11	1.2991e+10	0.0000e+00	2.7123e+03	-4.8685e+04	0.0000e+00	1.4874e+11	1.6055e+10	0.0000e+00	
2.2761e+11	1.3077e+10	0.0000e+00	2.7485e+03	-4.9008e+04	0.0000e+00	1.4873e+11	1.6162e+10	0.0000e+00	
2.2761e+11	1.3164e+10	0.0000e+00	2.7850e+03	-4.9332e+04	0.0000e+00	1.4871e+11	1.6268e+10	0.0000e+00	
2.2760e+11	1.3250e+10	0.0000e+00	2.8218e+03	-4.9655e+04	0.0000e+00	1.4870e+11	1.6375e+10	0.0000e+00	
2.2759e+11	1.3337e+10	0.0000e+00	2.8587e+03	-4.9978e+04	0.0000e+00	1.4869e+11	1.6482e+10	0.0000e+00	
2.2759e+11	1.3423e+10	0.0000e+00	2.8959e+03	-5.0301e+04	0.0000e+00	1.4868e+11	1.6588e+10	0.0000e+00	
2.2758e+11	1.3510e+10	0.0000e+00	2.9334e+03	-5.0624e+04	0.0000e+00	1.4867e+11	1.6695e+10	0.0000e+00	
2.2758e+11	1.3596e+10	0.0000e+00	2.9711e+03	-5.0948e+04	0.0000e+00	1.4865e+11	1.6801e+10	0.0000e+00	
2.2757e+11	1.3683e+10	0.0000e+00	3.0090e+03	-5.1271e+04	0.0000e+00	1.4864e+11	1.6908e+10	0.0000e+00	
2.2757e+11	1.3769e+10	0.0000e+00	3.0472e+03	-5.1594e+04	0.0000e+00	1.4863e+11	1.7014e+10	0.0000e+00	
2.2756e+11	1.3856e+10	0.0000e+00	3.0856e+03	-5.1917e+04	0.0000e+00	1.4862e+11	1.7121e+10	0.0000e+00	
2.2756e+11	1.3942e+10	0.0000e+00	3.1242e+03	-5.2240e+04	0.0000e+00	1.4861e+11	1.7227e+10	0.0000e+00	
2.2755e+11	1.4029e+10	0.0000e+00	3.1631e+03	-5.2563e+04	0.0000e+00	1.4859e+11	1.7334e+10	0.0000e+00	
2.2755e+11	1.4115e+10	0.0000e+00	3.2023e+03	-5.2886e+04	0.0000e+00	1.4858e+11	1.7440e+10	0.0000e+00	
2.2754e+11	1.4202e+10	0.0000e+00	3.2416e+03	-5.3209e+04	0.0000e+00	1.4857e+11	1.7547e+10	0.0000e+00	
2.2754e+11	1.4288e+10	0.0000e+00	3.2812e+03	-5.3532e+04	0.0000e+00	1.4856e+11	1.7653e+10	0.0000e+00	
2.2753e+11	1.4375e+10	0.0000e+00	3.3211e+03	-5.3855e+04	0.0000e+00	1.4854e+11	1.7760e+10	0.0000e+00	
2.2753e+11	1.4461e+10	0.0000e+00	3.3612e+03	-5.4177e+04	0.0000e+00	1.4853e+11	1.7866e+10	0.0000e+00	
2.2752e+11	1.4548e+10	0.0000e+00	3.4015e+03	-5.4500e+04	0.0000e+00	1.4852e+11	1.7973e+10	0.0000e+00	
2.2751e+11	1.4634e+10	0.0000e+00	3.4421e+03	-5.4823e+04	0.0000e+00	1.4850e+11	1.8079e+10	0.0000e+00	
2.2751e+11	1.4721e+10	0.0000e+00	3.4829e+03	-5.5146e+04	0.0000e+00	1.4849e+11	1.8186e+10	0.0000e+00	
2.2750e+11	1.4807e+10	0.0000e+00	3.5239e+03	-5.5469e+04	0.0000e+00	1.4848e+11	1.8292e+10	0.0000e+00	
2.2750e+11	1.4893e+10	0.0000e+00	3.5652e+03	-5.5791e+04	0.0000e+00	1.4847e+11	1.8399e+10	0.0000e+00	
2.2749e+11	1.4980e+10	0.0000e+00	3.6067e+03	-5.6114e+04	0.0000e+00	1.4845e+11	1.8505e+10	0.0000e+00	
2.2749e+11	1.5066e+10	0.0000e+00	3.6485e+03	-5.6437e+04	0.0000e+00	1.4844e+11	1.8612e+10	0.0000e+00	
2.2748e+11	1.5153e+10	0.0000e+00	3.6905e+03	-5.6759e+04	0.0000e+00	1.4843e+11	1.8718e+10	0.0000e+00	
2.2747e+11	1.5239e+10	0.0000e+00	3.7327e+03	-5.7082e+04	0.0000e+00	1.4841e+11	1.8824e+10	0.0000e+00	
2.2747e+11	1.5326e+10	0.0000e+00	3.7752e+03	-5.7404e+04	0.0000e+00	1.4840e+11	1.8931e+10	0.0000e+00	
2.2746e+11	1.5412e+10	0.0000e+00	3.8179e+03	-5.7727e+04	0.0000e+00	1.4838e+11	1.9037e+10	0.0000e+00	
2.2746e+11	1.5499e+10	0.0000e+00	3.8609e+03	-5.8049e+04	0.0000e+00	1.4837e+11	1.9143e+10	0.0000e+00	
2.2745e+11	1.5585e+10	0.0000e+00	3.9041e+03	-5.8372e+04	0.0000e+00	1.4836e+11	1.9250e+10	0.0000e+00	
2.2745e+11	1.5672e+10	0.0000e+00	3.9475e+03	-5.8694e+04	0.0000e+00	1.4834e+11	1.9356e+10	0.0000e+00	
2.2744e+11	1.5758e+10	0.0000e+00	3.9912e+03	-5.9017e+04	0.0000e+00	1.4833e+11	1.9462e+10	0.0000e+00	
2.2743e+11	1.5844e+10	0.0000e+00	4.0351e+03	-5.9339e+04	0.0000e+00	1.4832e+11	1.9569e+10	0.0000e+00	
2.2743e+11	1.5931e+10	0.0000e+00	4.0793e+03	-5.9662e+04	0.0000e+00	1.4830e+11	1.9675e+10	0.0000e+00	
2.2742e+11	1.6017e+10	0.0000e+00	4.1237e+03	-5.9984e+04	0.0000e+00	1.4829e+11	1.9781e+10	0.0000e+00	
